"hh_id","name","area_name","employer","salary_from","salary_to","salary_currency","experience","schedule","url"
"101422775","Главный аудитор ( инвестиционный бизнес, финансовые рынки )","Москва","Банк ВТБ (ПАО)",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101422775"
"102269028","Системный администратор Greendata","Москва","Банк ДОМ.РФ",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102269028"
"101354094","Middle CV/DL инженер-исследователь","Москва","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101354094"
"103239744","Data Engineer / Программист моделей машинного обучения","Москва","Баззула Рекламные Технологии",NULL,"350000","RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103239744"
"103190592","Senior Python Developer","Москва","АСД Технолоджиз","300000","400000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103190592"
"97147824","Специалист по Тестированию (QA-инженер)","Москва","Ростелеком - Центры обработки данных",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/97147824"
"102364926","Программист Python","Москва","Гринатом",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102364926"
"103070551","Разработчик PL/SQL","Москва","БПС Инновационные Программные Решения",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103070551"
"102424217","Инженер по сопровождению прикладного ПО","Екатеринбург","СБЕР",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102424217"
"102445213","Сетевой инженер","Смоленск","МТС","120000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102445213"
"103287672","Devops engineer","Москва","АШАН Ритейл Россия",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103287672"
"102207926","Ведущий инженер DWH","Москва","Альфа-Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102207926"
"103165646","Разработчик баз данных","Пенза","ГИТ","55000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103165646"
"100368247","GO разработчик","Москва","Ozon",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/100368247"
"101288546","Разработчик Python middle","Москва","Ростелеком - Центры обработки данных",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/101288546"
"88929336","Инженер-программист","Зеленоград","ФГУП ВНИИФТРИ",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/88929336"
"101847651","DevOps Engineer / Девопс инженер удаленно","Москва","e-Comet","120000","150000","RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/101847651"
"103261239","ML Engineer","Владивосток","DNS Технологии","127000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103261239"
"101723833","Middle Python разработчик","Санкт-Петербург","Виста","70000","100000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101723833"
"102939393","Разработчик .Net","Москва","Bell Integrator",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102939393"
"102225431","Портфельный аналитик МФО","Москва","МТС Финтех",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/102225431"
"103269696","Специалист технической поддержки","Алматы","QOMEK KAZAKHSTAN (КОМЕК КАЗАХСТАН)","200000",NULL,"KZT","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103269696"
"103282934","Middle/Senior Data Scientist","Москва","JuicyScore","200000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103282934"
"101755024","Go Developer","Москва","Киберпротект",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/101755024"
"102357316","Frontend-разработчик","Ташкент","ЧП TURON MEDIA",NULL,NULL,NULL,"Более 6 лет","Полный день","https://hh.ru/vacancy/102357316"
"102420717","Python разработчик","Москва","СБЕР",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102420717"
"103238113","Data analyst / Аналитик данных В2В в команду сборки/доставки","Москва","Лента, федеральная розничная сеть",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103238113"
"102076178","DevOps-инженер","Санкт-Петербург","Клевер Солюшнс",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102076178"
"103295280","Data Analyst","Астана","G5EN KAZ",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103295280"
"103136083","Специалист технической поддержки","Москва","Nextremum","60000","80000","RUR","Нет опыта","Сменный график","https://hh.ru/vacancy/103136083"
"103242238","Mid-Sr Backend developer / Разработчик C++","Москва","ISPsystem",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/103242238"
"102114962","Middle Product Manager в команду CRM","Москва","Циан",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102114962"
"103292036","Главный специалист по диспутам","Ташкент","Капиталбанк",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103292036"
"103286132","Senior QA Engineer","Армения","AppQuantum",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103286132"
"96239419","Специалист по анализу защищенности / Пентест","Москва","Р-Вижн",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/96239419"
"99801113","Системный аналитик/Аналитик данных (DWH)","Москва","Деко Системс",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/99801113"
"90499078","Senior Data Scientist [NUUM]","Москва","МТС",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/90499078"
"103296048","Аналитик BI отчётности и баз данных","Москва","JTI",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103296048"
"85767534","Python разработчик в команду облака","Москва","КРОК",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/85767534"
"102356505","Системный администратор / DevOps","Санкт-Петербург","Траектория","70000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102356505"
